user_id,user_name,age,gender,favorite_colors,favorite_categories
b51e937e-c610-45f0-92fa-df669e509814,Jake Franklin,44,Male,"['Solid Pink', 'Pale Taupe', 'Naples Yellow', 'Honeydew', 'Lilac', 'Cool Grey', 'Anti-Flash White', 'Sunny', 'American Red', 'Bronze (Metallic)', 'Jasper Orange', 'Sandstorm', 'Gold (Crayola)', 'Green (RYB)', 'Flame', ""Dark Chocolate (Hershey's)"", 'Gainsboro', 'June Bud', 'Rosy Brown', 'Cyan Cobalt Blue', 'Dark Gray (X11)', 'Columbia Blue', 'Vegas Gold', 'Dollar Bill', 'Tangerine', 'Platinum', 'Silver Sand', 'Cultured', 'Metallic Blue', 'Timberwolf', 'Light Steel Blue', 'Blue-Gray', 'Vivid Auburn', 'Metallic Brown', 'University Of California Gold', 'Japanese Indigo', 'American Blue', 'Chinese Silver', 'Old Gold', 'Midnight Blue', 'Yankees Blue', 'Copper', 'Madder Lake', 'Rich Black (FOGRA39)', 'Coral Red', 'International Orange (Golden Gate Bridge)', 'Carolina Blue', 'Brown Yellow', 'Permanent Geranium Lake', 'Pale Silver', 'Licorice', 'Sunray', 'Raw Umber', 'Firebrick', 'Sinopia', 'Chocolate Kisses', 'Maximum Blue', 'Silver Pink', 'Piggy Pink']","['Masalas & Spices', 'Soaps & Body Wash', 'Utensil Cleaners', 'Oral Care', 'Hair Care', 'Breakfast Cereals', 'Biscuits', 'Repellants & Fresheners', 'Chocolates & Sweets', 'Ketchups & Spreads', 'Atta & Flours']"
6e0c3851-73ec-47b7-a906-b2821835d2b6,Lavonia Butler,66,Female,"['Vivid Cerulean', 'Blue Bell', 'International Orange (Engineering)', 'Permanent Geranium Lake', 'Japanese Indigo', 'Imperial', 'Pale Taupe', 'American Silver', 'June Bud', 'La Salle Green', 'Cosmic Cobalt', 'Persian Indigo', 'Anti-Flash White', 'Light Silver', 'Pale Cyan', 'Flame', 'Sunray', 'Aztec Gold', 'Dark Vanilla', 'Old Moss Green', 'Maximum Yellow Red', 'Blue-Gray', 'Forest Green (Web)', 'Carnelian', 'Pine Tree', 'Desert Sand', 'Cool Grey', 'Light Moss Green', 'Bone', 'Ochre', 'Blue Cola', 'Liver (Dogs)', ""St. Patrick's Blue"", 'Metallic Blue', 'Smoky Black', 'Black', 'Madder Lake', 'Dark Gray (X11)', 'Candy Pink', 'Vivid Auburn', 'Carolina Blue', 'Brown Coffee', 'Rich Black (FOGRA39)', 'Onyx', 'Cyan Cobalt Blue', 'Marigold', 'Salem', 'Metallic Brown', 'Temptress', 'Gamboge', 'Yale Blue', ""Dark Chocolate (Hershey's)"", 'Café Au Lait', 'American Red', 'Pale Silver', 'Russet', 'Copper Penny', 'Chinese Red', 'Brown Yellow', 'Chestnut', 'Piggy Pink', 'Space Cadet', 'Bright Gray', 'Ruby Red', 'University Of California Gold', 'Jasper Orange', 'Satin Sheen Gold', 'Firebrick', 'Saffron', 'Apple', 'Chinese Silver', 'Dark Lava', 'Gold (Crayola)', 'Coral Red', 'Timberwolf', 'Wild Blue Yonder', 'International Orange (Golden Gate Bridge)', 'Tan', 'Almond', 'Artichoke', 'Charleston Green', 'Lavender Gray', 'Dollar Bill', 'Dark Cornflower Blue', 'Copper', 'Dust Storm', 'Violet (Crayola)', 'Antique Brass', 'Languid Lavender', 'Ghost White', 'Dogwood Rose', 'Dirt', 'Tan (Crayola)', 'Brown (Crayola)', 'Tangerine', 'Platinum', 'Cola', 'Green (RYB)', 'Royal Brown', 'Philippine Red', 'Maximum Blue', 'Carrot Orange', 'Yankees Blue', 'Light Periwinkle', 'Khaki (HTML/CSS)', ""Tiger's Eye"", 'Dark Pastel Red', 'Medium Carmine', 'Tangelo', 'Dark Slate Blue', 'Pastel Gray', 'Floral White', 'Liver Chestnut (Horses)', 'Lust', 'Ruddy Pink', 'Gainsboro', 'American Blue', 'Licorice', 'Persian Red', 'Falu Red', 'Solid Pink', 'Android Green']","['Rice & Rice Products', 'Health Drink Mix', 'Baby Bath & Skin Care', 'Ghee & Oils', 'Sanitary Needs', 'Ketchups & Spreads', 'Detergents & Laundry', 'Shaving Needs', 'Baking', 'Deos, Perfumes & Talc', 'Utensil Cleaners', 'Cooking Sauces & Vinegar', 'Sugar, Jaggery & Salt', 'Pickles & Chutney', 'Baby Foods', 'Chocolates & Sweets', 'Soft Drinks', 'Dry Fruits, Nuts & Seeds']"
9b33023d-6cda-4e27-b58c-44c29cd8a78a,Heide Vang,22,Female,"['Cool Grey', 'American Blue', 'Salem', 'Columbia Blue', 'Spanish Yellow', 'International Orange (Golden Gate Bridge)', 'June Bud', 'Brown Coffee', 'Carrot Orange', 'Bone', 'Imperial', 'Dust Storm', 'Copper Penny', 'Tan (Crayola)', 'Space Cadet', 'Dark Pastel Red', 'Cola', 'Satin Sheen Gold', 'Moss Green', 'Pale Cyan', 'Metallic Blue', 'Isabelline', 'Beige', 'Brown (Crayola)', 'Tart Orange', 'Honeydew', 'Gamboge', 'Rosy Brown', 'Falu Red', 'Dark Lava', 'Blue Cola', 'Chinese White', 'Jelly Bean', 'Vampire Black', 'Dirt', 'Medium Vermilion', 'Meat Brown', 'Cultured', 'Ghost White', 'Russet', 'Timberwolf', 'Yankees Blue', 'Dutch White', 'Maximum Blue', 'Café Au Lait', 'Dark Gray (X11)', 'Tufts Blue', 'Old Gold', 'Candy Pink', 'Vivid Auburn', 'Medium Carmine', 'Desert Sand', 'Aztec Gold', 'Maximum Yellow Red', 'Alabaster', 'Blue Bell', 'Royal Brown', 'Bright Gray', 'Old Moss Green', 'Gold (Crayola)', 'Platinum', 'Pale Taupe', 'Blue-Gray', 'Chocolate Kisses', 'Floral White', 'Chestnut', 'Dark Cornflower Blue', 'Gainsboro', 'Tangerine', 'Flame', 'Dogwood Rose', 'Green (RYB)', 'Forest Green (Web)', 'Tangelo', 'Metallic Red', 'University Of California Gold', 'Ruby Red', 'Violet (Crayola)', ""Tiger's Eye"", 'Cosmic Cobalt', 'Yale Blue', 'Indigo (Rainbow)', 'Sinopia', 'Midnight Blue', 'Light Silver', 'Philippine Red', 'Antique Brass', 'Firebrick', 'Tan', 'Marigold', 'Pine Tree', 'Dark Slate Blue', 'Solid Pink', 'Artichoke', 'Bronze (Metallic)', 'Persian Red', 'Japanese Indigo', 'Madder Lake', 'Charleston Green', 'Silver Sand', 'Languid Lavender', 'Naples Yellow', 'Liver (Dogs)', 'Vegas Gold', 'Pastel Gray', 'Burlywood', 'Android Green', 'Smoky Black', 'Liver Chestnut (Horses)', 'Lust', 'Vivid Cerulean', 'Coral Red', 'Ochre', 'CG Red', 'Light Periwinkle', 'Brown Yellow', 'Persian Indigo', 'Saffron', 'American Red', 'La Salle Green', 'Light Gray', 'Jasper Orange', 'Rich Black (FOGRA39)', 'Carnelian', 'Lilac', 'Liver (Organ)', 'Silver Pink', 'Old Burgundy', 'Khaki (HTML/CSS)', 'Chinese Silver', 'Metallic Brown', 'Permanent Geranium Lake', 'Sunray', 'Sandstorm', 'Apple', 'Temptress', 'Dollar Bill', 'Licorice', 'Chinese Red', 'Ruddy Pink', 'Light Steel Blue', 'Dark Vanilla', 'Black', 'Sunny', ""Dark Chocolate (Hershey's)"", 'Piggy Pink', 'Carolina Blue', 'International Orange (Engineering)', 'Cyan Cobalt Blue', 'Raw Umber', 'Pale Silver', 'Onyx', 'Light Moss Green', 'Lavender Gray', 'Old Lavender', 'American Silver', 'Olive Drab Camouflage', 'Copper']","['Biscuits', 'Hair Care', 'Jams & Honey', 'Baby Foods', 'Creams, Lotions, Skin Care', 'Household Care|Pet Food', 'Health Drink Mix', 'Floor & Other Cleaners']"
9a7e7851-6962-43dc-9fbf-339a76989c96,Jarrod Blankenship,35,Female,"['Yale Blue', 'Vampire Black', 'Antique Brass', 'Apple', 'University Of California Gold', 'Almond', 'Dark Gray (X11)', 'Ruby Red', 'Meat Brown', 'Cultured', 'Persian Red', 'Naples Yellow', 'June Bud', 'Chestnut', 'Silver Pink', 'Cola', 'Sunray', 'American Blue', 'Forest Green (Web)', 'Café Au Lait', 'American Silver', 'Jasper Orange', 'Gold (Crayola)', 'Columbia Blue', 'Vivid Auburn', 'Marigold', 'Metallic Red', 'Salem', 'Flame', 'Onyx', 'Brown (Crayola)', 'Bone', 'CG Red', 'Timberwolf', 'Dollar Bill', 'Floral White', 'Dark Vanilla', 'Moss Green', 'Tufts Blue', 'Temptress', 'Sinopia', 'Burlywood', 'Pine Tree', 'Solid Pink', 'Desert Sand', 'Sandstorm', 'Madder Lake', 'Android Green', 'Aztec Gold', 'Dutch White', 'Imperial', 'Bright Gray', 'Blue-Gray', 'Spanish Yellow', 'Tan', 'Blue Bell', 'Cosmic Cobalt', ""Tiger's Eye"", 'Sunny', 'Carrot Orange', 'Dark Cornflower Blue', 'Ghost White', 'Tangerine', 'Satin Sheen Gold', 'Metallic Blue', 'Licorice', 'Tangelo', 'Midnight Blue', 'Rich Black (FOGRA39)', 'American Red', 'Maximum Yellow Red', 'Blue Cola', 'Maximum Blue', 'Old Moss Green', 'Raw Umber', 'Dirt', 'Brown Yellow', 'Rosy Brown', 'Languid Lavender', 'Permanent Geranium Lake', 'Light Gray', 'Dark Lava', 'Light Steel Blue', 'Light Silver', 'Dogwood Rose', 'Anti-Flash White', 'Tan (Crayola)', 'Liver (Dogs)', 'Jelly Bean', 'Honeydew', 'Tart Orange', 'Brown Coffee', 'Ochre', 'Medium Vermilion', 'Coral Red', 'Saffron', 'Dark Pastel Red', 'Candy Pink', 'Vegas Gold', 'Yankees Blue', 'Japanese Indigo', 'La Salle Green', 'Chinese Red', 'International Orange (Golden Gate Bridge)', 'Orange-Yellow', 'Vivid Cerulean', ""St. Patrick's Blue"", 'Piggy Pink', 'Pale Silver', 'Beige', 'Lust', 'Chinese Silver', 'Khaki (HTML/CSS)', 'Copper Penny', 'Chinese White', 'Green (RYB)', ""Dark Chocolate (Hershey's)"", 'Pastel Gray', 'Firebrick', 'Carolina Blue', 'Artichoke', 'Olive Drab Camouflage', 'Liver (Organ)', 'Gainsboro', 'Gamboge', 'Platinum', 'Space Cadet', 'Pale Taupe', 'Light Periwinkle', 'Cyan Cobalt Blue', 'Bronze (Metallic)', 'Smoky Black', 'International Orange (Engineering)', 'Liver Chestnut (Horses)', 'Ruddy Pink', 'Charleston Green', 'Cool Grey', 'Chocolate Kisses', 'Isabelline', 'Wild Blue Yonder', 'Silver Sand', 'Falu Red', 'Indigo (Rainbow)', 'Copper']","['Shaving Needs', 'Ready To Cook', 'Breakfast Cereals', 'Ghee & Oils', 'Household Care|Pet Food', 'Utensil Cleaners', 'Diapers & Wipes', 'Dry Fruits, Nuts & Seeds', 'Sanitary Needs', 'Floor & Other Cleaners', 'Tea', 'Dairy', 'Rice & Rice Products', 'Soaps & Body Wash', 'Ketchups & Spreads', 'Repellants & Fresheners', 'Baby Bath & Skin Care', 'Creams, Lotions, Skin Care', 'Pooja Needs', 'Kajal & Makeup', 'Paper & Disposables', 'Chocolates & Sweets', 'Wellness & Common Pharma', 'Oral Care', 'Noodles & Pasta', 'Atta & Flours', 'Masalas & Spices', 'Cooking Sauces & Vinegar', 'Deos, Perfumes & Talc', 'Coffee', 'Sugar, Jaggery & Salt', 'Jams & Honey', 'Biscuits', 'Pickles & Chutney', 'Health Drink Mix', 'Hair Care', 'Detergents & Laundry', 'Baby Foods', 'Dals & Pulses', 'Juices', 'Soft Drinks', 'Baking']"
cf7b33d9-276d-4848-b441-776f3d46a892,Joesph Murray,44,Male,"['Silver Pink', 'Moss Green', 'Chinese Red', 'Platinum', 'Dogwood Rose', ""St. Patrick's Blue"", 'Sunny', 'Light Steel Blue', 'Temptress', 'Copper Penny', 'Flame', 'Carnelian', 'University Of California Gold', 'Bronze (Metallic)', 'CG Red', 'Vegas Gold', 'Android Green', 'Jasper Orange', 'Ochre', ""Dark Chocolate (Hershey's)"", 'Light Silver', 'Marigold', 'Gold (Crayola)', 'Licorice', 'Dust Storm', 'Light Gray']","['Detergents & Laundry', 'Oral Care', 'Floor & Other Cleaners', 'Ready To Cook', 'Atta & Flours', 'Creams, Lotions, Skin Care', 'Paper & Disposables', 'Wellness & Common Pharma', 'Kajal & Makeup', 'Breakfast Cereals', 'Rice & Rice Products', 'Pickles & Chutney', 'Chocolates & Sweets', 'Jams & Honey', 'Shaving Needs', 'Household Care|Pet Food', 'Tea', 'Coffee', 'Ketchups & Spreads', 'Dairy', 'Ghee & Oils', 'Sugar, Jaggery & Salt', 'Dry Fruits, Nuts & Seeds', 'Juices', 'Baby Foods', 'Dals & Pulses', 'Noodles & Pasta', 'Hair Care', 'Soaps & Body Wash', 'Baking', 'Masalas & Spices', 'Health Drink Mix', 'Soft Drinks', 'Chips,Namkeen & Snacks', 'Biscuits', 'Cooking Sauces & Vinegar']"
4f22acc1-208f-40d4-9a33-87e046056efa,Josue Blackwell,62,Female,"['Columbia Blue', ""Dark Chocolate (Hershey's)"", 'Meat Brown', 'Chinese White', 'International Orange (Engineering)', 'Tangelo', 'Burlywood', 'Vivid Auburn', 'Licorice', 'Pale Silver', 'Brown (Crayola)', 'Almond', 'Brown Yellow', 'Blue-Gray', 'Platinum', 'Forest Green (Web)', 'Dark Vanilla', 'American Blue', 'Pastel Gray', 'Medium Vermilion', 'Antique Brass', 'Rosy Brown', 'Spanish Yellow', 'Maximum Blue', 'Dark Slate Blue', 'Liver (Organ)', 'Permanent Geranium Lake', 'Olive Drab Camouflage', 'Anti-Flash White', 'Persian Indigo', 'Cool Grey', 'Timberwolf', 'Persian Red', 'Floral White', 'Honeydew', 'Isabelline', 'Charleston Green', 'Dutch White', 'Rich Black (FOGRA39)', 'Sunny', 'CG Red', 'Gold (Crayola)', 'American Red', 'Ruby Red', 'Artichoke', 'Vampire Black', 'Old Moss Green', 'Dogwood Rose', 'Copper', 'Blue Cola', 'Sunray', 'Alabaster', 'Saffron', 'Russet', 'Japanese Indigo', 'Temptress', 'Satin Sheen Gold', 'Bone', 'Metallic Blue', 'Chestnut', 'Liver Chestnut (Horses)', 'Medium Carmine', 'Tart Orange', 'Carrot Orange', 'Moss Green', ""Tiger's Eye"", 'Gainsboro', 'Sinopia', 'Vegas Gold', 'Dark Pastel Red', 'Ghost White', 'Carnelian', 'Dust Storm', 'Liver (Dogs)', 'Languid Lavender', 'Orange-Yellow', 'Yankees Blue', 'Chinese Silver', 'Metallic Red', 'Copper Penny', 'Dollar Bill', 'Café Au Lait', 'Cosmic Cobalt', 'Jasper Orange', 'Silver Foil', 'Raw Umber', 'Space Cadet', 'Beige', 'Naples Yellow', 'Tangerine', 'Tufts Blue', 'La Salle Green', 'Apple', 'Light Periwinkle', 'Yale Blue', 'Philippine Red', 'Desert Sand', 'Salem', 'Dirt', 'Pine Tree', 'Chinese Red', 'Lavender Gray', 'Android Green', 'International Orange (Golden Gate Bridge)', 'Wild Blue Yonder', 'Firebrick', 'Madder Lake', 'Chocolate Kisses', 'Old Gold', ""St. Patrick's Blue"", 'Brown Coffee', 'Blue Bell', 'Aztec Gold', 'Solid Pink', 'Royal Brown', 'Lilac', 'American Silver', 'Imperial', 'Metallic Brown', 'Candy Pink', 'Dark Gray (X11)', 'Falu Red', 'Vivid Cerulean', 'Indigo (Rainbow)', 'Cola', 'Piggy Pink', 'Carolina Blue', 'Ochre', 'Dark Lava', 'Green (RYB)', 'Tan', 'Gamboge', 'Jelly Bean', 'Midnight Blue', 'Black', 'Silver Pink', 'Violet (Crayola)', 'Bright Gray', 'Lust', 'Pale Taupe', 'June Bud', 'Flame', 'Cultured', 'Sandstorm', 'Dark Cornflower Blue', 'Ruddy Pink', 'Smoky Black', 'Cyan Cobalt Blue', 'Coral Red', 'Light Gray', 'Bronze (Metallic)', 'Old Lavender', 'Khaki (HTML/CSS)', 'Silver Sand', 'Tan (Crayola)', 'Light Steel Blue', 'Light Moss Green', 'Onyx']","['Dry Fruits, Nuts & Seeds', 'Dairy', 'Chips,Namkeen & Snacks', 'Ketchups & Spreads', 'Kajal & Makeup', 'Cooking Sauces & Vinegar', 'Creams, Lotions, Skin Care', 'Health Drink Mix', 'Ready To Cook', 'Tea', 'Diapers & Wipes', 'Baking', 'Rice & Rice Products', 'Pickles & Chutney', 'Repellants & Fresheners', 'Utensil Cleaners', 'Masalas & Spices', 'Soaps & Body Wash', 'Dals & Pulses', 'Breakfast Cereals', 'Baby Foods', 'Sanitary Needs', 'Oral Care', 'Soft Drinks', 'Sugar, Jaggery & Salt', 'Jams & Honey', 'Pooja Needs', 'Chocolates & Sweets', 'Biscuits']"
61b504de-3fb4-4f7e-a42a-8b739923bb6b,Loni Pace,54,Male,"['Raw Umber', 'Tangerine', 'Coral Red', 'Candy Pink', 'Sunray', 'Jelly Bean', 'Persian Indigo', ""Tiger's Eye"", 'Anti-Flash White', 'Maximum Yellow Red', 'Olive Drab Camouflage', 'Gold (Crayola)', 'Persian Red', 'Pine Tree', 'Old Moss Green', 'Columbia Blue', 'Space Cadet', 'La Salle Green', 'Tufts Blue', 'Old Gold', 'Floral White', 'Silver Foil', 'Saffron', 'Royal Brown', 'Apple', 'Brown Yellow', 'Alabaster', 'Vegas Gold', 'Yale Blue', 'University Of California Gold', 'Café Au Lait', 'International Orange (Engineering)', 'Vampire Black', 'Dark Pastel Red', 'Dark Lava', 'Burlywood', 'Marigold', ""St. Patrick's Blue"", 'Carrot Orange', 'Sandstorm', 'Tart Orange', 'Aztec Gold', 'Khaki (HTML/CSS)', 'Pale Taupe', 'Chinese Silver', 'Temptress', 'Jasper Orange', 'Ruddy Pink', 'Solid Pink', 'Dogwood Rose', 'Dust Storm', 'Android Green', 'Artichoke']","['Juices', 'Hair Care', 'Oral Care', 'Soaps & Body Wash', 'Detergents & Laundry', 'Repellants & Fresheners', 'Shaving Needs', 'Coffee', 'Atta & Flours', 'Health Drink Mix', 'Jams & Honey', 'Sanitary Needs', 'Soft Drinks', 'Pickles & Chutney', 'Dairy', 'Deos, Perfumes & Talc', 'Chocolates & Sweets', 'Tea', 'Utensil Cleaners', 'Noodles & Pasta', 'Dals & Pulses', 'Kajal & Makeup', 'Cooking Sauces & Vinegar', 'Pooja Needs', 'Chips,Namkeen & Snacks', 'Dry Fruits, Nuts & Seeds']"
0621a46d-3fa9-46e5-a534-ade13cface4b,Lashay French,26,Female,"['Silver Pink', 'Dark Vanilla', 'Vivid Cerulean', 'Sandstorm', 'Flame', 'Tangelo', 'Almond', 'CG Red', 'Tan', 'Wild Blue Yonder', 'Antique Brass', 'Naples Yellow', 'Bright Gray', 'Space Cadet', 'Cola', 'Blue Cola', 'Japanese Indigo', 'Russet', 'Old Burgundy', 'Pale Silver', 'Jasper Orange', 'Cosmic Cobalt', 'Cool Grey', 'Green (RYB)', 'Desert Sand', 'Silver Sand', 'Charleston Green', 'Pale Taupe', 'Smoky Black', 'Copper', 'Satin Sheen Gold', 'Khaki (HTML/CSS)', 'Ghost White', 'American Silver', 'Black', 'International Orange (Golden Gate Bridge)', 'Tan (Crayola)', 'Saffron', 'Pale Cyan', 'Bone', 'Burlywood', 'Dark Cornflower Blue', 'Metallic Blue', 'Royal Brown', 'Floral White', 'Salem', 'Dark Gray (X11)', 'Metallic Red', 'Light Gray', 'Old Gold', 'Yankees Blue', 'Cultured', 'American Red', ""St. Patrick's Blue"", 'Chinese Red', 'Alabaster', 'Liver (Dogs)', 'Ochre', 'Pastel Gray', 'Brown Coffee', 'Meat Brown', 'Firebrick', 'Lavender Gray', 'Languid Lavender', 'Persian Red', 'Yale Blue', 'Silver Foil', 'Chocolate Kisses', 'Old Moss Green', 'Orange-Yellow']","['Soaps & Body Wash', 'Floor & Other Cleaners', 'Utensil Cleaners', 'Coffee', 'Baby Foods', 'Cooking Sauces & Vinegar', 'Wellness & Common Pharma', 'Shaving Needs', 'Biscuits']"
d7a6bf9f-9107-49cd-8662-93f782ec8905,Alex Mcfarland,40,Male,"['University Of California Gold', 'Chinese White', 'Ochre', 'Smoky Black', 'Ruby Red', 'Bright Gray', 'Vegas Gold', 'Timberwolf', 'Carrot Orange', ""Tiger's Eye""]","['Wellness & Common Pharma', 'Dairy', 'Diapers & Wipes', 'Dry Fruits, Nuts & Seeds', 'Cooking Sauces & Vinegar', 'Coffee', 'Household Care|Pet Food', 'Hair Care']"
a6b04122-3c38-434e-8827-9ca211dcd798,Logan Suarez,51,Female,"[""Tiger's Eye"", 'Sinopia', 'Wild Blue Yonder', 'Midnight Blue', 'Cosmic Cobalt', 'Pine Tree', 'American Blue', 'Indigo (Rainbow)', 'Dollar Bill', 'Green (RYB)', 'Brown (Crayola)', 'Licorice', 'Carolina Blue', 'Violet (Crayola)', 'Light Periwinkle', 'Anti-Flash White', 'June Bud', 'Platinum', 'Blue-Gray', 'Floral White', 'Almond', 'International Orange (Golden Gate Bridge)', 'Cool Grey', 'Silver Pink', 'Chestnut', 'Marigold', 'Black', 'Space Cadet', 'Dark Pastel Red']","['Kajal & Makeup', 'Dry Fruits, Nuts & Seeds', 'Oral Care', 'Paper & Disposables', 'Breakfast Cereals', 'Noodles & Pasta', 'Sanitary Needs', 'Juices', 'Chips,Namkeen & Snacks', 'Detergents & Laundry', 'Deos, Perfumes & Talc', 'Sugar, Jaggery & Salt', 'Chocolates & Sweets', 'Ghee & Oils', 'Ready To Cook', 'Masalas & Spices', 'Floor & Other Cleaners', 'Ketchups & Spreads', 'Shaving Needs', 'Baby Bath & Skin Care', 'Wellness & Common Pharma', 'Jams & Honey', 'Dals & Pulses', 'Hair Care', 'Cooking Sauces & Vinegar', 'Biscuits']"
26f677c1-0601-4683-bdae-ec8e509243fe,Les Crosby,56,Female,"['Copper', 'Rich Black (FOGRA39)', 'Dollar Bill', ""Dark Chocolate (Hershey's)"", 'Permanent Geranium Lake', 'Dark Slate Blue', 'Cyan Cobalt Blue', 'Light Steel Blue', 'Candy Pink', 'Black', 'Ghost White', 'Tufts Blue', 'Chinese Red', 'Maximum Blue', 'Pale Taupe', 'Vivid Auburn', 'Yankees Blue', 'Onyx', 'Sunray', 'Carolina Blue', 'Cultured', 'Russet', 'Saffron', 'Dark Vanilla', 'Artichoke', 'Marigold', 'Firebrick', 'Café Au Lait', 'Lavender Gray', 'Khaki (HTML/CSS)', 'Light Silver', 'University Of California Gold', 'Gamboge', 'Bright Gray', 'Tangerine', 'Languid Lavender', 'Tart Orange', 'Honeydew', 'Platinum', 'CG Red', 'Silver Foil', 'Isabelline', 'Dust Storm', 'Madder Lake', 'Liver (Dogs)', 'Old Burgundy', 'Old Lavender', 'Dutch White', 'Cola', 'Salem', 'Smoky Black', 'Sinopia', 'International Orange (Engineering)', 'Beige', 'Japanese Indigo', ""St. Patrick's Blue"", 'Ruddy Pink', 'Vampire Black', 'Gainsboro', 'Silver Pink', 'Liver Chestnut (Horses)', 'Brown Yellow', 'Ruby Red', 'Olive Drab Camouflage', 'Licorice', 'American Silver', 'Vivid Cerulean', 'Spanish Yellow', 'Android Green', 'Chinese Silver', 'Brown Coffee', 'Naples Yellow', 'Pastel Gray', 'Green (RYB)', 'Metallic Brown', 'Moss Green', 'Yale Blue', 'Indigo (Rainbow)', 'Light Periwinkle']",['Ready To Cook']
c5322534-a486-476c-864a-3376eedb3472,Calvin Joyner,37,Male,"['Tangerine', 'Piggy Pink', 'Falu Red', 'Metallic Blue', 'Lavender Gray', 'University Of California Gold', 'Alabaster', 'Forest Green (Web)', 'Gold (Crayola)', 'Moss Green', 'Violet (Crayola)', 'Apple', 'Smoky Black', 'Sinopia', 'Liver Chestnut (Horses)', 'Jasper Orange', 'Light Moss Green', 'Brown Coffee', 'Light Steel Blue', 'Light Silver', 'Saffron', 'Light Gray', 'Temptress', 'Coral Red', 'Midnight Blue', 'Philippine Red', 'Lust', ""Tiger's Eye"", 'Firebrick', 'Persian Indigo', 'Olive Drab Camouflage', 'Licorice', 'Honeydew', 'Flame', 'Metallic Brown', 'Dark Pastel Red', 'American Blue', 'Rich Black (FOGRA39)', 'Floral White', 'Vampire Black', 'Bone', 'Dark Vanilla', 'Charleston Green', 'Silver Pink', 'Ghost White', 'Ruddy Pink', 'Tufts Blue', 'Ruby Red', 'Old Moss Green', 'Burlywood', 'Indigo (Rainbow)', 'Tart Orange', 'Old Gold', 'Brown (Crayola)', 'Old Burgundy', 'Orange-Yellow', 'Spanish Yellow', 'Pale Silver', 'Brown Yellow', 'Naples Yellow', 'Onyx', 'Chinese White', 'Yankees Blue', 'Imperial', 'Gamboge', 'June Bud', 'Pale Cyan', 'Dust Storm', 'International Orange (Golden Gate Bridge)', 'Cool Grey', 'Madder Lake', 'Sunray', 'Beige', 'Solid Pink', 'Blue-Gray']","['Chocolates & Sweets', 'Atta & Flours']"
23202005-b20d-4d2c-bf8a-1ad873de6e71,Odell Rivers,59,Male,"['Silver Sand', 'Jasper Orange', 'Midnight Blue', 'Dollar Bill', 'Antique Brass', 'Light Silver', 'Beige', 'Dark Pastel Red', 'Tangerine', 'Chinese White', 'Dirt', 'Jelly Bean', 'Chocolate Kisses', 'Medium Carmine', 'Vegas Gold', 'Wild Blue Yonder', 'Satin Sheen Gold', 'International Orange (Engineering)', 'Yankees Blue', 'Desert Sand', ""St. Patrick's Blue"", 'Piggy Pink', 'Ruddy Pink', 'Vampire Black', 'Metallic Brown', 'Liver Chestnut (Horses)', 'Vivid Cerulean', 'Old Gold', 'Temptress', 'American Red', 'American Silver', 'Medium Vermilion', 'Candy Pink', 'Rosy Brown', 'Blue-Gray', 'Violet (Crayola)', 'Meat Brown', 'Falu Red', 'Light Gray', 'Green (RYB)', 'Aztec Gold', 'Metallic Red', 'Brown Yellow', 'Pastel Gray', 'Cosmic Cobalt', 'Ochre', 'Floral White', 'Carolina Blue', 'Gamboge', 'Firebrick', 'Madder Lake', 'Tan (Crayola)', 'Russet', 'Bone', 'Liver (Dogs)', 'Gold (Crayola)', 'Orange-Yellow', 'Solid Pink', 'Cultured', 'Maximum Yellow Red', 'Dogwood Rose', 'Metallic Blue', 'Light Steel Blue', 'Sunray', 'Bronze (Metallic)', 'Lust', 'Almond', 'Dark Lava', 'Saffron', 'Dark Cornflower Blue', 'Permanent Geranium Lake', 'Old Lavender', 'Gainsboro', 'Ruby Red', 'Silver Foil', 'Chinese Silver', 'Blue Cola', 'Dark Gray (X11)', 'Licorice', 'Salem', 'Maximum Blue', 'Timberwolf', 'Space Cadet', 'American Blue', 'Blue Bell', ""Tiger's Eye"", 'Light Moss Green', 'Coral Red', 'Languid Lavender', 'Apple', 'Silver Pink', 'Platinum', 'Royal Brown', 'Smoky Black', 'Cyan Cobalt Blue', 'Alabaster', 'Japanese Indigo', ""Dark Chocolate (Hershey's)"", 'Pale Taupe', 'Cola', 'Rich Black (FOGRA39)', 'Honeydew', 'Lilac', 'Philippine Red', 'Olive Drab Camouflage']","['Health Drink Mix', 'Oral Care', 'Ready To Cook', 'Baby Bath & Skin Care', 'Chocolates & Sweets', 'Tea', 'Utensil Cleaners', 'Floor & Other Cleaners', 'Biscuits', 'Cooking Sauces & Vinegar', 'Kajal & Makeup', 'Household Care|Pet Food', 'Dals & Pulses', 'Dairy', 'Detergents & Laundry', 'Chips,Namkeen & Snacks', 'Hair Care']"
